,ace_Arab,ace_Latn,ary_Arab,arz_Arab,bam_Latn,ban_Latn,ben_Beng,bho_Deva,bjn_Arab,bjn_Latn,bug_Latn,crh_Latn,dik_Latn,dzo_Tibt,eng_Latn,fur_Latn,fuv_Latn,hne_Deva,ita_Latn,kas_Arab,kas_Deva,knc_Arab,knc_Latn,lij_Latn,lim_Latn,lmo_Latn,ltg_Latn,mag_Deva,mni_Beng,mri_Latn,nqo_Nkoo,nus_Latn,pbt_Arab,prs_Arab,scn_Latn,shn_Mymr,spa_Latn,srd_Latn,szl_Latn,taq_Latn,taq_Tfng,vec_Latn,zgh_Tfng
kas_Deva,0.12264511728236815,0.25755316928553107,0.16589090223457958,0.14588925018745158,0.3429802008047602,0.3127467745860617,0.1444059120419956,0.4237480718714277,0.0,0.1701717707713577,0.015278203483314101,0.20959174307394335,0.40375390102819964,0.16232810430135913,0.018152658725730575,0.4090778255204448,0.1886504059248164,0.4282829138972124,0.34382783301936115,0.03425941613496164,0.14943670372738893,0.1784101790294308,0.4650360968385936,0.118999936408545,0.2083877230507163,0.2727402136315069,0.17822496597334236,0.13288205489398663,0.0913027192275555,0.31525339267471164,0.0,0.18731170498409622,0.24236736860772812,0.13768995095567504,0.08683397827410477,0.45813099608938046,0.49390233960761076,0.27494869781595277,0.156502916674496,0.32119274225812866,0.1074780139011029,0.5864587328403701,0.15349528538553336
knc_Arab,0.026791257890281805,0.15270560023630253,0.03575663825540509,0.0,0.12453935994027354,0.20276509102184015,0.13523139941326612,0.05355334515867227,0.01848805073062776,0.14547164098630994,0.0054694061647238,0.08284435951415148,0.15020372797057924,0.051458284416416866,0.15779756495720498,0.10807355643078154,0.09127894904005363,0.031596647719658755,0.3060092025125485,0.0637450225572378,0.2019504944507009,0.10202163868266112,0.3559987320833038,0.11531696341710429,0.08781153559782595,0.12265072536568322,0.18438944600799978,0.0,0.14691030483634204,0.0948239216411304,0.07551282704424978,0.11972288500797212,0.11821196662519018,0.0,0.30969884955362037,0.27271121014234545,0.2511802664410192,0.24929639958759964,0.02686457212106319,0.1917631141252656,0.24848875913347346,0.41259358540522584,0.20062347646286582
knc_Latn,0.031178760487667212,0.10222267172383237,0.2663691996113826,0.15602009269448303,0.24192204641741633,0.2813511092425296,0.042382461129096605,0.1243920833228378,0.341632103698311,0.29135704153745845,0.22034402524186714,0.15860139213297764,0.053874927594746325,0.15842989503736682,0.10512084431246027,0.04201464941713384,0.18189133891188636,0.0,0.22334347411272049,0.04471522896146496,0.16964955596507458,0.021455352842991715,0.12106102163127375,0.15759213114212267,0.11301588805396712,0.2098372880401964,0.17644388455341442,0.0,0.19575648940450208,0.13860221159586317,0.07901142726140886,0.2432911469186747,0.13624457963138692,0.0,0.0335127187928439,0.2624802037598366,0.11647195816575184,0.24113108567023467,0.16865792911260247,0.1857060271378419,0.19092369431625933,0.4886115913065554,0.11527466211834181
lij_Latn,0.10591230690519016,0.14595579891802846,0.3013199439197525,0.18780123430762696,0.1565191317935648,0.5641282920665089,0.08503240446783078,0.17016532175456334,0.2760640677213315,0.2615585055011884,0.2608249474842781,0.22784470323013117,0.2013521283204458,0.03898307664933487,0.19801494877489656,0.5344284950310598,0.050820299560110804,0.051785746163923285,1.408075222456496,0.05801266835623853,0.2550151962580065,0.060709181039769966,0.011787123084090467,1.7200258975218308,0.09935107250794317,0.8049840585261911,0.07818278995580874,0.0,0.1340134887532196,0.11027152986686106,0.15239587940669708,0.3030980195837989,0.13506902701299772,0.06844322500781708,0.764314964506914,0.4417632010324857,0.5162244568831671,0.32699230274137037,0.2025402456799288,0.12914532713555626,0.23158996311151547,1.3163197927466843,0.0063569827111882304
lim_Latn,0.10947928881161229,0.07733198257783025,0.4073972150363412,0.19197222134001102,0.23176687382547279,0.5327407205779258,0.030709767658015696,0.1834858743485812,0.2415871644363854,0.14218857788427508,0.12832382352028127,0.33091992356520805,0.06374269448557435,0.07991017558009172,0.24078726040512155,0.0987192828898662,0.057038374391137125,0.23104780786630918,0.1961923387512825,0.050795302909972584,0.23565959545031134,0.05405660320681349,0.13012761500208914,0.1523493035805532,0.5412635540468731,0.19591683083877331,0.11229585138860632,0.0,0.275112787939662,0.10226451825715199,0.15637915737459807,0.07329677989767269,0.12456240021586229,0.0,0.25579032041870686,0.1946203952118828,0.11907791775018017,0.11110548636363626,0.20802509945159908,0.06270789767691953,0.23500022075800953,0.49432556748625434,0.0
lmo_Latn,0.1563671458021263,0.19180209550787808,0.3916838562956242,0.2110405795726722,0.2827314659741713,0.35536176450444135,0.12066624518904501,0.17399015551279984,0.1690078265513959,0.2815626624953227,0.1727774202031327,0.20742117414437367,0.11061986885752972,0.04205278373032417,0.08143451601531737,0.4637181380763833,0.0,0.006143495185011005,0.8759149848044601,0.0586423494863455,0.26667612086357284,0.10958262914584926,0.105145605124779,0.47183426356791536,0.0029725096353176994,1.0308124331635433,0.1355913449453392,0.0,0.14729393690335257,0.06274235132938855,0.0257009320262922,0.13751837671252254,0.1611354504151432,0.08722774890826823,0.5312243580434233,0.3095068625680959,0.4827489554501505,0.33516715989567203,0.16962969505718473,0.12151599970464932,0.2322783081285662,0.9827215105327554,0.03039320066056561
ltg_Latn,0.07173063211247221,0.176029948262169,0.2901011037550276,0.08158746074253109,0.16437681700957008,0.19394098024338113,0.0052038670135621246,0.16155708706377858,0.17704445128606938,0.18848801788475233,0.18985802447012556,0.14864790107240822,0.07528511848571462,0.1497238783122592,0.06456528884467971,0.10847484051018164,0.10486537756881553,0.09816185852902581,0.12910442619762996,0.0839651742542058,0.2249063530563884,0.06122663921177818,0.03932954719004478,0.038328911054913206,0.1845398513161749,0.11915725885171158,0.8679878750578656,0.0,0.21359188527915052,0.0,0.2036902434181922,0.16100022072897602,0.07333591613437207,0.08335098079728098,0.14379135781983443,0.26993058080219257,0.12502944885201828,0.06974643478610609,0.1620241801975002,0.007362951930563355,0.2911671423862128,0.22818611311476822,0.21120635866843251
mag_Deva,0.0,0.34029009019883016,0.16510254406132852,0.19428871892984034,0.366997622451537,0.29842494436360134,0.0908494248824816,1.2158058102073088,0.0,0.10140298923717861,0.05409942747675878,0.05809392903520294,0.256985681984224,0.12152311308586139,0.0,0.4053145582097102,0.2003515880673259,1.0610399578593341,0.28813614205422233,0.038236254897952016,0.21973118653282597,0.11290511428237604,0.5964526552742289,0.22525871285374066,0.12059387801905608,0.34905892653317316,0.17306483178537135,0.9898694972966569,0.0,0.3747035739321536,0.0,0.18346078299930113,0.29887453397247477,0.09660969471415726,0.11997450420955591,0.369041317777965,0.49433033451603503,0.26645508402659424,0.2006557685398631,0.20388740691491325,0.10731213537933826,0.8033515675996838,0.1998792816089221
mni_Beng,0.07312698576490817,0.28261631696179457,0.22263445602076715,0.1692426526606825,0.3066498858209963,0.432196929442914,0.10981912762791257,0.08155460653734092,0.0,0.21588457214948065,0.05021098779103639,0.10847105486568509,0.38489607737282405,0.11564444532851326,0.11229354585662499,0.37793010584170617,0.17476422663877944,0.028214581858906573,0.4898976629046228,0.10094631807932064,0.18897802935863783,0.04453389599130286,0.5936760652000839,0.24349074800939352,0.15180706944502287,0.4380942570244244,0.30025651291662037,0.09668334178203963,0.6391925122198838,0.3201742451484417,0.0,0.18949028828022563,0.2868198822995387,0.17733617073547858,0.2003619944514874,0.3483927195743739,0.5465814085415106,0.286081701745335,0.1700769131399955,0.36255559554638417,0.23257279917104778,0.6820956381869294,0.2826444078836037
mri_Latn,0.17323766620447323,0.14988056123740545,0.11037495207531745,0.0,0.19600837517204095,0.17569782277344803,0.08787997413614068,0.17052916492447423,0.3447847277704881,0.1141256049913153,0.18865113991425186,0.1481858382912149,0.0,0.030434899824366646,0.018241520486249385,0.057471065562364476,0.07528816415881323,0.3000914944641906,0.17171511224398595,0.13026982594804437,0.3133600176607567,0.029105178546890986,0.0,0.20752366542847867,0.04370872760496525,0.061715775860333943,0.0929563213767115,0.0,0.08333181945562429,2.048809942588626,0.2747574491388072,0.13711441363557153,0.14864063967460073,0.005144984687177612,0.18068490106130586,0.07584939324038675,0.1081803454485124,0.13057595013122825,0.11642478667318379,0.10130549199334737,0.2082540860056188,0.22073198445931386,0.11609327861824204
nqo_Nkoo,0.010936627208713467,0.04785395574807527,0.049523613738124084,0.0756914269896738,0.14603192701798573,0.047980201884595175,0.03150466672225516,0.0,0.0,0.0,0.004520296549713088,0.1154571795530801,0.0,0.19894892431987632,0.05505876553844047,0.0,0.11243547737087045,0.018111962509902213,0.06670462360477813,0.0,0.06185958413530823,0.19946343035577918,0.2843835777117807,0.0904078460285036,0.07562359901591353,0.25893133879919894,0.17182599731857096,0.009837248132637644,0.0026868453872408438,0.014572162198828842,0.8926823185746509,0.018310236572423477,0.19168810040526907,0.005798735242016129,0.19697760596222214,0.0,0.0,0.14515820177320293,0.013362411243659444,0.0,0.13460210394709193,0.24835981077558777,0.12639135192946327
nus_Latn,0.09559836327921989,0.028507255255923347,0.02132640981062295,0.012863127512261485,0.14602831326189403,0.14493239860554485,0.03989232084564698,0.009376822149104846,0.1685819920497975,0.16883676631954003,0.1344433716497173,0.13614786038705518,0.1547638703988543,0.0,0.0,0.0,0.2515024506333132,0.010718244642029084,0.12140766759735566,0.027365306182949745,0.10123959485395506,0.06475699019750758,0.10095103756140222,0.06757488382659815,0.04179794849124363,0.20178967255175007,0.0,0.032837861144002556,0.06855525659704131,0.007586316728272813,0.006584625796590693,0.7251373036100777,0.03972150075520453,0.11874380990935496,0.0,0.12233364258796353,0.11910008159603125,0.18441073156448873,0.09252986626483128,0.28409455380023907,0.0,0.28116213763888087,0.012296833796816564
pbt_Arab,0.054021283580560464,0.07447847976113309,0.015705473037170847,0.015187085032440706,0.1562487097712646,0.1935704169765584,0.03912739044276847,0.0,0.0,0.1144755260621162,0.0,0.07983572490031499,0.09249148435394439,0.22914101834529355,0.12109470179301951,0.013340344641370905,0.08957045965155075,0.06396308697831898,0.27765510961129003,0.14155306820616875,0.07540920792837724,0.0,0.29767948841556624,0.05969474430385713,0.16846690315831125,0.2296591434708004,0.17854789694079898,0.031843607447394895,0.07740433098962196,0.20104895194169092,0.058088320950565375,0.14574782051177593,1.0534869740223058,0.15437634176068915,0.2974601289683765,0.22435925987591077,0.1319131005199985,0.13657183700528108,0.0687265397221859,0.04378779491461682,0.14841053241731306,0.42121041122254255,0.2059226157013594
prs_Arab,0.022908535503886718,0.19080302872733057,0.0631939843448528,0.19720152969124083,0.22963193455691489,0.1823799235572663,0.07909764301169364,0.07030810053458403,0.0,0.1634842223910571,0.005393539962835092,0.07783336802261775,0.08717795194282374,0.2725504054642167,0.21798987761330402,0.1511266129724742,0.1449447919179816,0.06072127268894123,0.33830314959020313,0.09911408682066103,0.09390637960004433,0.0,0.35970262838016787,0.14522599735972497,0.20183236524285864,0.2481859805684694,0.17968700019210537,0.04955008905105229,0.06792210923462871,0.14749146507437416,0.03311310527948752,0.16816389599465253,0.3071791085844149,0.9228167681225301,0.3104383603633023,0.09653842021720749,0.16037706371677274,0.13878233013350805,0.08024256344092606,0.03948548060081425,0.17920642746006443,0.30543823943693127,0.19347442470787257
