,ace_Arab,ace_Latn,ary_Arab,arz_Arab,bam_Latn,ban_Latn,ben_Beng,bho_Deva,bjn_Arab,bjn_Latn,bug_Latn,crh_Latn,dik_Latn,dzo_Tibt,eng_Latn,fur_Latn,fuv_Latn,hne_Deva,ita_Latn,kas_Arab,kas_Deva,knc_Arab,knc_Latn,lij_Latn,lim_Latn,lmo_Latn,ltg_Latn,mag_Deva,mni_Beng,mri_Latn,nqo_Nkoo,nus_Latn,pbt_Arab,prs_Arab,scn_Latn,shn_Mymr,spa_Latn,srd_Latn,szl_Latn,taq_Latn,taq_Tfng,vec_Latn,zgh_Tfng
nqo_Nkoo,6.474301094964286,7.322309970300621,9.494272124855907,7.4125616997098644,6.371725484108164,4.679047855961042,6.7035198929817215,5.548378363138697,6.21651801442316,5.131093228672841,4.388884548919981,6.7647348561848455,9.844193398915051,7.273093449301937,11.028147663047843,6.572583459826506,7.079681020257055,3.7831701974190377,11.165499905247007,7.8137461769585475,6.320228411923144,7.532336475150714,10.319575925423297,3.5725257032272175,6.724019511414451,8.45134081862133,9.352870049359622,2.009245099050395,5.543839846354764,5.277195260682592,8.004949205872776,8.677880815985704,6.312772752358721,7.266672660177513,7.908386402538118,8.97399252714438,4.387891064279694,8.3548150818036,6.7097261963956285,6.720837942156453,7.195372104412463,8.890811442128363,9.958508405324498
nus_Latn,5.572801662394964,5.238821055788962,6.315883109517198,7.38467686881287,5.3829217202768,5.01623177290811,6.162069424239715,4.271625023083266,6.884134264410527,5.344260284471756,6.191048238806917,8.530642171401778,8.127271905805,4.206824804070297,7.705009874884819,3.007297196510282,8.221656451407338,4.371183532362525,4.047963995436128,4.197083361980798,6.090283903849765,3.2890575146852843,8.051644109579522,2.4870194827713457,4.930234818299442,6.226360507459223,5.953510992846887,2.0686442455799754,5.4410365556932065,3.9171710054368027,5.576487286116252,8.476400545179724,4.734535746944062,6.958009856155884,5.766138417223256,3.3346579393646185,3.2247096418056946,8.406602247509026,6.026099863137433,6.151824927076611,3.459728237661936,8.020149504893475,4.801796372376763
pbt_Arab,4.112542594538342,7.984506714292556,7.722820897890268,7.45775294207652,6.466622098854695,4.892179841414432,6.896896285330284,5.742413396794137,3.6148147111447946,5.703869158482969,4.286824280208572,6.8965038895860395,9.750681338786759,7.000591480029021,11.009687496151313,6.763701095399675,7.240949648611488,3.808506208362345,11.41214378377097,5.600722421916223,6.254319560499109,3.697812624159676,9.957369522307975,4.0338201772017435,6.981567813515816,7.853266868052981,9.09210170414622,2.1849697284924763,6.127562896131425,5.256992905991084,7.783719679146155,8.400811216833922,8.666024576643428,6.861344835237719,8.085002941528556,8.816978325782525,4.910444480064853,8.190354882280339,6.670580725921589,7.039163513343033,7.123245191997713,9.06951543062135,9.764215582009413
prs_Arab,4.2735469082258595,8.349959197159881,8.15866046969773,5.918778025876322,6.402560234919968,4.889660899451168,6.9752039781753785,5.879761096812759,3.63389256553786,5.746438440087805,4.2652517206271,6.850200624076653,9.981612617878962,6.72613490001413,11.154723592690493,6.845752712398828,7.252334348855563,3.8130138375770146,11.786417452946356,5.234305236820638,6.272050833563682,3.5090288876404503,9.97224909488416,4.0923562527389645,7.277740966543828,8.134762804128853,9.118895294610056,2.1656845930340114,6.4531502512160595,5.507531633867566,7.714981096490147,8.46152191923298,6.102447825329391,8.544559548527575,7.716732404299551,8.894641197235783,5.06755173500237,8.127718196086446,6.792910730735359,7.4939633421886,7.144420658058024,9.287248097685403,9.718616105019342
scn_Latn,7.048106344827175,5.955491708220982,7.970570163627978,7.205655352580035,6.702969832957064,6.610245625176075,5.60204793170991,4.815783464959027,4.436473213027769,5.499703200200262,5.283833590840302,8.710276996317695,5.810130068656875,5.590633083049551,5.710091407446718,5.480248581255241,6.222314547136156,5.026272959721966,7.259839240966573,4.9085553386402605,4.895485674909305,4.304471504572989,8.197011067291417,4.765637873368588,5.069717869846641,6.5183918760053,3.205365841774489,2.189937528252738,5.1923690327481555,2.71640490008947,6.201578483780068,6.169730071656234,6.107502342242992,4.560209898919064,10.112863212131437,6.480682564629664,3.9292158710898764,7.095212342743033,5.802456394338931,4.420284658355602,6.256134987314795,9.078708059463535,3.9214717848459815
shn_Mymr,7.021443143004645,8.789340846904087,7.343667653785421,7.433490862405488,6.695273852772321,7.374669674497652,6.704740250413713,5.92613207652058,7.671571637630276,7.013157627748225,4.3124640747619365,8.199832439165071,8.235124445277336,6.4168749994229906,10.286361463925973,7.629717578999716,7.904889342890526,4.813375848276973,10.72750959737482,6.299680712409292,6.06680371002681,5.536644164005842,8.098178140069118,5.234701730871653,6.311801831335733,6.557202636878339,8.214073381965104,2.465775835639933,6.739457854432178,4.885747324986508,6.1174719718325905,7.817195331151813,6.13930919257811,7.087583873232864,6.940485666614641,8.890281492733106,4.9289828140117224,7.866675355125036,6.546604410123592,6.790041300222629,6.276334700183109,8.692053228728081,8.282615123912695
spa_Latn,7.485584075330625,4.241694186512215,6.47857750884286,6.846255836353772,7.064927609061529,5.500428455104885,5.404272515616157,3.803553770970762,4.393665137818395,5.690241960811981,6.426786891349424,8.496225551683553,4.065757970494001,5.307331866643789,6.499463325307521,5.634089009893172,5.146228427845681,5.181395479013133,7.835283349141201,5.228957525554235,5.865849490864656,3.1669265720080944,7.306118302665208,4.826147310687449,5.737709572598796,5.447567196617742,2.601085370790752,4.76858246071536,2.8584885491193495,2.888919917058718,7.795913435903056,6.802285275720264,6.432170079725608,4.845335031421509,6.269137355288648,5.933007830051435,11.145052118759036,5.9373519699835455,5.434523150788386,3.2525129832603437,5.936737068302846,8.746768176048912,3.720198657904549
srd_Latn,7.52090514518879,4.79196657136409,6.843750901135777,6.073562749913412,6.217479733802275,5.8247384576999695,5.0046399358749,3.6783383093533373,3.4167481264549666,4.955607945722351,5.806305158941368,8.071376898921832,4.165625750683474,5.357148577768544,6.410786554876779,4.973143517797513,5.748755635867395,4.040077581284072,6.444135983692305,4.593392126572759,5.185540553041808,4.089083526103254,7.741637572623422,4.5734380867565525,5.31530127683074,7.088810913366558,2.420950894186897,3.0248922396628792,4.194742065653681,1.1532053597057925,6.905758830492198,6.216250900291728,6.108598907343909,3.5368100934553426,7.5251206736562475,5.905799324945579,4.583493935346207,10.073357662658236,5.272944285874651,3.877982273088424,5.908413389826558,8.504284160265376,3.441269724064555
szl_Latn,6.558553519656048,4.90603292024622,7.390359708346741,6.466997245968492,5.500432504615376,3.507834411535235,3.684960271009505,3.478065718478828,4.990611324074842,3.6206976298354676,6.385822714699868,8.345604134006047,6.400821191608958,5.262652339889754,4.822538800391775,2.4232666858442586,6.300848830235038,3.7750655577705716,2.629458622409029,4.066119942698688,5.311552256023212,3.97912019939368,7.995846781206287,1.5772185704523645,5.699965640702954,3.4994196723981235,4.751004849047946,2.107595851204803,6.5904622383505655,2.4752419998815096,6.612104975708946,5.7639470496716605,6.010326031705087,4.285031767705125,2.350935743612487,5.027037084792865,3.012976680177008,4.355172519010885,9.347144242517052,3.9654271787899416,5.574335966331627,4.792930184277208,4.123628431485373
taq_Latn,6.823117309941187,5.071768216594149,7.453582223058136,6.9895977474176805,5.654820970071936,5.7864530188528365,4.961845413948399,4.681713184314643,6.303405454284586,5.122975268816692,6.029956991367694,8.380655776118436,6.570320518857222,5.8728154208274965,7.495281074477614,3.7405054846082746,7.047222980422985,3.619145375916652,3.5211457638326475,3.92529371425319,5.505889800935973,4.285990052747171,8.384416778327166,1.6765449136772543,4.838649752152923,5.039964036757056,4.918698366040113,2.3854474455692403,5.802862924715089,2.3296734618242687,5.917917276830352,5.5734011998053345,5.94341834629857,5.2329657109763605,3.04163830112327,4.1477376953480425,3.2693979486831157,6.4569978961556265,6.275517561967761,5.8048280486204344,6.63034414672208,5.574427821252136,4.237312546579459
taq_Tfng,5.789060458525244,8.955014000888523,9.349709318314286,8.082414669423901,6.346091783628569,5.486531803491083,6.838465841071674,3.81221021007823,4.132227953745774,9.276202447888501,5.464967814702875,6.734158044458752,8.439231755362723,5.236367072812573,7.783005905338869,8.126881859234368,8.142521080262577,3.5028014369541727,10.254579619238815,7.961344092091618,6.290942393955959,6.526710605657586,9.979587867577804,5.737133681915017,6.745855671719443,8.2325582022081,8.36790895947836,1.99693562284135,4.8825101854812365,2.6519597748338137,2.5916509364503444,6.624637361243295,5.462639464277153,7.572508004970839,4.601596217576526,2.5181922313102434,6.272743987615881,6.8241346499205395,8.064370599002348,6.66988037624166,6.576968429313582,8.729956445280868,5.837558075567856
vec_Latn,7.204019525352499,6.233763334960023,7.90621906403097,8.633840753067636,6.432437779950405,6.722229965622121,5.121525455330603,4.678210028443348,6.183327144770182,6.334963278503953,5.91072087676308,8.704384154201337,5.84491017837844,6.091480376143391,7.752865445933503,6.345519268158297,6.768324923293467,4.77150559033344,9.41947458866907,4.910899639373232,6.1590727116937565,3.3037655195036297,8.564060563279503,7.759291622861922,5.239498904628155,7.912000018344798,3.888766452109667,2.1610761111663055,6.582779033301361,3.7484588631686506,5.86493721195638,6.871237209434447,5.915993021980867,5.277894052451356,9.224893787494802,6.55023964096212,4.899916416903558,7.816748180406918,6.1382904029671295,4.452366541080481,6.807396633950333,12.53915525573408,4.841007754827061
zgh_Tfng,6.3852481938442525,7.711565932447508,8.954438523587491,8.04960908039898,7.4430049336343655,6.676435940307399,6.74669202692075,4.420909865429932,5.621109926031724,5.51032133132286,4.548650170977176,7.393871322518855,9.752077035388481,6.508471550295179,9.91690829142037,8.997133336176377,7.581171191405242,4.108231291746095,12.280591181685347,7.265096089779235,6.478796507416214,6.371998562696857,10.378145913958976,6.181196711127773,8.019418223429838,9.065809920736909,9.09079380397435,2.077703747791196,7.392894810579839,6.570840499714,5.204569422596,8.573636690261315,6.725676306848803,7.5315193308842305,5.540621526414504,9.121760505600065,6.369322215031321,8.904691512323627,7.442434170134938,9.001549976280641,9.575587575297352,10.461860852632324,8.129483217780196
